price,accommodates,bedrooms,beds,latitude,longitude,host_is_superhost,host_identity_verified,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label
304.0,16,4.0,10.0,32.70347461590571,-117.12665965726627,1.0,1.0,1.0,1,3,365,12,42,72,339,2.5,76.0,101.33333333333331,True,False,False,14,0.2494977902772197,0.00431900361591,65
299.0,6,3.0,3.0,32.7150256,-117.2490054,1.0,1.0,0.98,1,2,365,16,46,76,351,1.0,99.66666666666669,149.5,True,False,False,14,0.2494977902772197,0.0031137002812374,136
34.0,4,1.0,4.0,37.786873345353,-122.41256032992295,0.0,0.0,1.0,0,1,365,30,60,90,242,4.0,34.0,34.0,False,False,True,59,0.0006026516673362,0.06046605062274,29
115.0,1,1.0,1.0,32.93679,-117.06729,1.0,1.0,1.0,0,3,90,0,0,9,17,1.0,115.0,115.0,False,True,False,37,0.0874849337083165,0.0009541984732824,109
276.0,9,3.0,7.0,32.78185,-117.25275,1.0,0.0,1.0,0,2,30,4,24,51,51,2.3333333333333335,92.0,69.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
89.0,2,1.0,1.0,32.64802,-116.95088,1.0,0.0,1.0,0,2,1125,10,33,57,231,1.0,89.0,89.0,True,False,False,13,0.0311872237846524,0.000100441944556,137
124.0,2,0.0,1.0,32.74503,-117.25398,1.0,1.0,0.99,1,2,28,26,56,86,265,1.0,113.0,124.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
359.0,16,5.0,5.0,32.57734,-117.03108,0.0,0.0,1.0,0,3,365,29,37,49,109,1.0,71.8,119.66666666666669,True,False,False,23,0.002159501807955,0.0850743270389714,70
295.0,14,3.0,7.0,32.74922674993192,-117.0525619319148,1.0,1.0,1.0,1,31,365,20,47,74,113,2.3333333333333335,98.33333333333331,147.5,True,False,False,23,0.002159501807955,0.0024106066693451,25
50.0,2,1.0,1.0,37.79151,-122.41914,0.0,1.0,1.0,0,365,1125,30,60,90,365,1.0,50.0,12.5,False,True,False,37,0.0874849337083165,0.0180795500200883,76
175.0,2,2.0,2.0,32.71697884330605,-117.15886757318702,0.0,0.0,1.0,0,1,1125,0,0,0,172,1.0,87.5,87.5,False,True,False,40,0.0393230212936922,0.0074327038971474,22
213.0,7,3.0,3.0,32.78507,-117.08748,1.0,1.0,1.0,0,2,365,7,14,32,86,1.0,71.0,106.5,True,False,False,14,0.2494977902772197,0.0033145841703495,47
533.0,4,2.0,2.0,37.80366,-122.44518,0.0,1.0,1.0,1,31,1125,0,5,5,143,1.0,266.5,533.0,True,False,False,18,0.2372940940136601,0.0154178384893531,64
175.0,5,2.0,2.0,32.70847,-117.1608,0.0,1.0,0.5,0,31,1125,28,58,88,363,1.0,87.5,87.5,True,False,False,10,0.1206307754118119,0.0154680594616311,42
132.0,5,2.0,3.0,32.7606634,-117.1059129,1.0,1.0,1.0,0,7,365,10,28,42,309,1.5,66.0,132.0,True,False,False,10,0.1206307754118119,0.0025110486139011,54
100.0,2,0.0,1.0,37.78705,-122.41289,0.0,0.0,1.0,0,30,365,0,6,36,311,1.0,113.0,100.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
175.0,2,1.0,2.0,32.78136,-117.16619,1.0,1.0,1.0,0,3,30,0,0,0,0,2.0,175.0,87.5,False,True,False,37,0.0874849337083165,0.0070309361189232,60
185.0,5,2.0,3.0,32.74269125758053,-117.24815543105944,0.0,1.0,0.0,0,1,365,23,53,83,83,1.5,92.5,92.5,True,False,False,18,0.2372940940136601,0.0179791080755323,62
61.0,2,1.0,2.0,32.70327,-117.13567,1.0,1.0,1.0,0,31,365,20,50,80,355,2.0,61.0,30.5,True,False,False,64,0.0018079550020088,0.00431900361591,65
287.0,2,1.0,1.0,37.7816149,-122.4069261,0.0,1.0,1.0,1,31,1125,0,0,0,104,1.0,287.0,287.0,True,False,False,18,0.2372940940136601,0.0296805946163117,118
299.0,12,4.0,5.0,32.74568,-117.07284,0.0,1.0,1.0,0,31,90,16,16,16,131,1.25,74.75,149.5,True,False,False,14,0.2494977902772197,0.0024106066693451,25
188.0,10,3.0,6.0,32.7673289,-117.250671,1.0,1.0,1.0,1,2,120,11,34,60,215,2.0,62.666666666666664,62.666666666666664,True,False,False,14,0.2494977902772197,0.0850743270389714,70
49.0,4,1.0,4.0,32.79144,-117.25435,0.0,1.0,1.0,1,1,365,23,53,78,106,4.0,49.0,24.5,False,False,True,58,0.0025110486139011,0.049768983527521,92
175.0,2,1.0,2.0,37.75886,-122.40831,1.0,1.0,1.0,1,31,730,0,0,0,119,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0269184411410204,69
175.0,2,1.0,2.0,32.71475,-117.15363,0.0,1.0,1.0,1,31,250,0,0,0,0,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0264664523905182,31
208.0,4,2.0,2.0,32.80484,-117.24193,1.0,1.0,1.0,0,2,30,10,16,16,16,1.0,104.0,208.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
302.0,4,2.0,2.0,37.77316,-122.44788,0.0,1.0,1.0,1,7,1125,0,0,0,260,1.0,151.0,201.33333333333337,True,False,False,10,0.1206307754118119,0.0124045801526717,48
109.0,2,1.0,1.0,37.76271,-122.42657,1.0,1.0,1.0,0,30,1125,18,28,43,318,1.0,109.0,109.0,True,False,False,14,0.2494977902772197,0.0138107673764564,14
248.0,6,2.0,4.0,32.8301,-117.27604,0.0,1.0,1.0,0,31,730,29,59,89,97,2.0,124.0,248.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
300.0,4,1.0,2.0,37.80645,-122.4198,1.0,1.0,1.0,0,2,2,9,9,9,9,2.0,300.0,300.0,True,False,False,20,0.0095419847328244,0.008738449176376,108
71.0,2,1.0,1.0,32.74437,-117.25295,1.0,1.0,1.0,0,3,24,17,47,77,351,1.0,71.0,71.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
74.0,2,1.0,1.0,32.74216,-117.12199,1.0,1.0,1.0,0,31,240,0,0,17,292,1.0,74.0,74.0,True,False,False,18,0.2372940940136601,0.0276717557251908,82
132.0,4,2.0,3.0,37.78118,-122.46387,1.0,1.0,1.0,1,30,365,0,0,24,274,1.5,66.0,132.0,True,False,False,18,0.2372940940136601,0.0095419847328244,50
319.0,6,2.0,8.0,32.78454,-117.25286,1.0,1.0,1.0,0,3,270,0,0,0,61,4.0,159.5,159.5,True,False,False,18,0.2372940940136601,0.0850743270389714,70
175.0,2,1.0,2.0,37.78797,-122.40851,0.0,0.0,1.0,0,1,21,0,0,0,0,2.0,175.0,175.0,False,True,False,49,0.0121534752912816,0.06046605062274,29
136.0,3,1.0,2.0,32.7893407560063,-117.20318917574232,1.0,1.0,1.0,0,2,30,21,51,81,356,2.0,136.0,136.0,True,False,False,13,0.0311872237846524,0.0106468461229409,6
103.0,2,1.0,1.0,37.7555468,-122.4801492,1.0,1.0,1.0,0,31,365,12,12,12,192,1.0,103.0,103.0,True,False,False,14,0.2494977902772197,0.0167738047408597,91
94.0,4,1.0,2.0,32.72490692138672,-117.15962982177734,0.0,1.0,1.0,1,2,1125,22,48,75,165,2.0,94.0,94.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
417.0,6,2.0,4.0,32.77487,-117.25291,0.0,1.0,1.0,1,3,365,12,31,55,320,2.0,208.5,208.5,True,False,False,10,0.1206307754118119,0.0850743270389714,70
150.0,6,2.0,2.0,32.79781,-117.23986,0.0,1.0,1.0,0,31,1125,0,0,4,279,1.0,75.0,75.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
251.0,6,2.0,2.0,32.74627,-117.22689,1.0,1.0,0.95,0,2,30,4,23,49,49,1.0,125.5,125.5,True,False,False,14,0.2494977902772197,0.0179791080755323,62
634.0,8,3.0,5.0,32.7733,-117.25034,1.0,1.0,0.96,1,3,182,0,0,0,5,1.6666666666666667,211.33333333333337,317.0,True,False,False,8,0.0071815990357573,0.0850743270389714,70
55.0,2,1.0,1.0,32.82572,-117.17569,1.0,0.0,1.0,0,1,120,10,34,60,239,1.0,55.0,55.0,False,True,False,37,0.0874849337083165,0.0089895540377661,19
175.0,6,2.0,2.0,32.796382461722175,-117.2342713856485,0.0,0.0,1.0,0,3,365,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.049768983527521,92
299.0,2,1.0,1.0,32.849540618253855,-117.26099564420304,1.0,1.0,1.0,0,2,365,6,26,56,317,1.0,299.0,299.0,True,False,False,13,0.0311872237846524,0.040980313378867,55
383.0,4,2.0,3.0,32.8049,-117.23561,0.0,1.0,1.0,0,31,60,28,58,88,178,1.5,191.5,153.2,True,False,False,10,0.1206307754118119,0.049768983527521,92
310.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,310.0,310.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,2,1.0,1.0,37.789541,-122.411411,0.0,1.0,1.0,1,1,365,25,49,71,71,1.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
187.0,10,3.0,3.0,32.919289,-117.1563179,1.0,1.0,1.0,1,31,1125,27,57,87,95,1.0,62.333333333333336,62.333333333333336,True,False,False,14,0.2494977902772197,0.0103455202892728,68
108.0,2,1.0,1.0,32.76277,-117.09006,1.0,1.0,0.0,0,31,365,30,60,90,365,1.0,108.0,108.0,True,False,False,12,0.0419847328244274,0.0021092808356769,122
175.0,14,5.0,2.0,32.761845,-117.251137,0.0,0.0,0.97,0,3,1000,8,31,59,309,0.4,35.0,58.333333333333336,True,False,False,18,0.2372940940136601,0.0850743270389714,70
57.0,1,1.0,1.0,32.94812,-117.12369,0.0,1.0,1.0,0,31,1125,0,23,53,327,1.0,57.0,57.0,False,True,False,37,0.0874849337083165,0.0062274005624748,104
472.0,8,4.0,3.0,32.95813,-117.21655,0.0,1.0,1.0,0,2,8,0,0,0,0,0.75,118.0,157.33333333333334,True,False,False,14,0.2494977902772197,0.0011550823623945,80
70.0,1,1.0,1.0,32.77057,-117.16789,0.0,1.0,1.0,0,31,90,29,59,89,179,1.0,70.0,70.0,False,True,False,30,0.0137103254319003,0.0070309361189232,60
221.0,6,3.0,4.0,32.58461,-117.04322,0.0,1.0,1.0,0,4,90,30,60,90,98,1.3333333333333333,73.66666666666667,110.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70
313.0,8,3.0,3.0,32.952552248327756,-117.11352319899008,1.0,1.0,1.0,0,2,365,15,42,68,339,1.0,104.33333333333331,156.5,True,False,False,14,0.2494977902772197,0.0062274005624748,104
181.0,6,2.0,5.0,32.7805661,-117.2532345,0.0,0.0,0.97,0,3,1000,7,26,49,263,2.5,90.5,60.333333333333336,True,False,False,21,0.0186319807151466,0.0850743270389714,70
175.0,3,1.0,2.0,32.70737,-117.16001,0.0,1.0,0.5,0,31,1125,28,58,88,363,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42
266.0,3,2.0,0.0,32.7245,-117.1683,0.0,0.0,1.0,1,1,365,30,60,90,341,0.0,133.0,266.0,False,False,False,51,0.0708115709120128,0.0111992768179991,61
175.0,13,5.0,2.0,32.76656,-117.25056,0.0,1.0,1.0,1,3,365,3,24,47,297,0.4,35.0,38.888888888888886,True,False,False,14,0.2494977902772197,0.0850743270389714,70
107.0,4,1.0,2.0,32.73975,-117.1233,0.0,1.0,1.0,1,31,1125,0,0,25,300,2.0,107.0,107.0,True,False,False,18,0.2372940940136601,0.0276717557251908,82
74.0,1,1.0,1.0,37.7877,-122.41211,1.0,1.0,1.0,0,32,112,0,26,56,146,1.0,74.0,74.0,False,True,False,47,0.002209722780233,0.06046605062274,29
109.0,4,1.0,1.0,32.84692,-117.25147,0.0,1.0,1.0,1,1,1125,30,60,90,365,1.0,109.0,109.0,False,True,False,37,0.0874849337083165,0.040980313378867,55
175.0,5,3.0,2.0,32.7939,-117.07144,0.0,1.0,1.0,0,4,1125,24,46,70,250,0.6666666666666666,58.333333333333336,70.0,True,False,False,14,0.2494977902772197,0.0012053033346725,26
241.0,4,2.0,2.0,32.832397,-117.2774585,1.0,1.0,1.0,1,2,30,20,42,42,198,1.0,120.5,120.5,True,False,False,14,0.2494977902772197,0.040980313378867,55
88.0,2,1.0,1.0,37.778224236780225,-122.48209372267512,0.0,1.0,1.0,1,2,60,10,33,58,238,1.0,88.0,88.0,False,True,False,40,0.0393230212936922,0.0093411008437123,90
123.0,3,2.0,2.0,32.70848,-117.11809,1.0,1.0,1.0,0,31,180,10,21,51,322,1.0,61.5,123.0,True,False,False,64,0.0018079550020088,0.0017577340297308,73
269.0,4,2.0,2.0,37.77179,-122.43541,1.0,1.0,1.0,0,30,350,0,12,42,317,1.0,134.5,269.0,True,False,False,10,0.1206307754118119,0.0242567296102852,135
147.0,2,1.0,1.0,32.760527997398206,-117.14302977901563,1.0,1.0,1.0,0,2,28,5,5,5,14,1.0,147.0,147.0,True,False,False,8,0.0071815990357573,0.0078344716753716,133
218.0,10,4.0,7.0,32.80602,-117.25729,0.0,0.0,0.97,0,3,1000,17,39,61,317,1.75,54.5,72.66666666666667,True,False,False,14,0.2494977902772197,0.049768983527521,92
176.0,4,1.0,3.0,32.7504,-117.24297,1.0,1.0,1.0,1,2,60,9,26,56,146,3.0,176.0,176.0,True,False,False,11,0.0118521494576135,0.0295299316994777,85
175.0,5,1.0,2.0,32.71078,-117.15892,0.0,1.0,1.0,1,1,365,18,48,78,89,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0264664523905182,31
175.0,4,1.0,2.0,37.8065,-122.41775,0.0,1.0,1.0,0,5,6,0,0,0,0,2.0,175.0,175.0,False,True,False,49,0.0121534752912816,0.0116010445962233,79
105.0,2,1.0,1.0,32.9283953,-117.1486768,1.0,0.0,1.0,0,2,16,9,10,10,10,1.0,105.0,105.0,True,False,False,13,0.0311872237846524,0.0103455202892728,68
97.0,2,0.0,1.0,37.73686,-122.40348,0.0,1.0,1.0,0,30,180,1,31,61,336,1.0,113.0,97.0,True,False,False,18,0.2372940940136601,0.0074829248694254,8
175.0,1,1.0,2.0,33.00118,-117.08607,0.0,1.0,1.0,0,31,360,0,7,30,33,2.0,175.0,116.66666666666669,False,True,False,37,0.0874849337083165,0.0033145841703495,102
103.0,2,2.0,2.0,32.7165901,-117.1522335,0.0,1.0,0.94,0,31,333,29,59,89,269,1.0,51.5,103.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
95.0,1,1.0,1.0,37.73337,-122.43138,0.0,1.0,1.0,0,30,90,0,22,52,327,1.0,95.0,63.333333333333336,True,False,False,14,0.2494977902772197,0.013057452792286,9
144.0,4,2.0,2.0,37.73902213035056,-122.38678933809268,0.0,1.0,0.5,0,30,30,30,60,90,365,1.0,72.0,96.0,True,False,False,14,0.2494977902772197,0.0074829248694254,8
175.0,3,1.0,2.0,32.695899176576866,-117.10022189521936,1.0,1.0,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0018581759742868,74
53.0,2,1.0,1.0,37.73263412511267,-122.4069374456388,0.0,1.0,1.0,0,1,365,8,38,68,343,1.0,53.0,53.0,False,True,False,37,0.0874849337083165,0.0080353555644837,40
160.0,3,2.0,2.0,32.7119196,-117.1660419,0.0,1.0,1.0,0,31,90,23,53,83,83,1.0,80.0,64.0,True,False,False,10,0.1206307754118119,0.0154178384893531,64
72.0,4,1.0,2.0,37.74782,-122.47713,1.0,1.0,1.0,1,1,27,12,31,61,336,2.0,72.0,72.0,False,True,False,37,0.0874849337083165,0.0167738047408597,91
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
379.0,9,3.0,5.0,32.785104956605224,-117.25319375481128,0.0,0.0,1.0,0,3,14,16,42,68,343,1.6666666666666667,126.33333333333331,126.33333333333331,True,False,False,14,0.2494977902772197,0.0850743270389714,70
532.0,12,5.0,6.0,37.7678124,-122.4293507,1.0,1.0,1.0,0,2,1125,3,18,38,274,1.2,106.4,266.0,True,False,False,17,0.0013057452792286,0.0138107673764564,14
376.0,14,4.0,7.0,32.7235509,-117.2455467,1.0,1.0,1.0,0,3,15,9,39,67,275,1.75,94.0,125.33333333333331,True,False,False,14,0.2494977902772197,0.0031137002812374,136
214.0,8,1.0,2.0,32.71211,-117.16028,0.0,1.0,0.5,0,31,1125,30,60,90,365,2.0,214.0,214.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42
130.0,2,1.0,1.0,37.76344,-122.47519,1.0,1.0,1.0,0,1,365,2,11,37,109,1.0,130.0,130.0,True,False,False,12,0.0419847328244274,0.0073322619525914,51
120.0,2,0.0,1.0,32.75012,-117.2407,0.0,1.0,1.0,1,2,15,17,43,73,334,1.0,113.0,120.0,True,False,False,18,0.2372940940136601,0.0179791080755323,62
469.0,8,2.0,4.0,37.80632,-122.41817,0.0,1.0,1.0,1,1,365,20,37,63,165,2.0,234.5,469.0,False,False,False,51,0.0708115709120128,0.0116010445962233,79
81.0,1,1.0,1.0,37.78671,-122.39715,1.0,1.0,1.0,1,30,365,8,27,33,256,1.0,81.0,81.0,False,True,False,40,0.0393230212936922,0.0132583366813981,41
126.0,2,1.0,1.0,37.74134,-122.40958,1.0,1.0,1.0,0,3,1125,30,60,90,306,1.0,126.0,126.0,False,True,False,37,0.0874849337083165,0.013057452792286,9
76.0,4,1.0,1.0,32.7665118,-117.2519729,1.0,1.0,1.0,0,1,365,5,22,52,327,1.0,76.0,76.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
108.0,4,2.0,2.0,32.76498,-117.13105,1.0,0.0,0.97,0,31,365,0,0,29,304,1.0,54.0,54.0,True,False,False,10,0.1206307754118119,0.0276717557251908,82
175.0,8,3.0,4.0,32.7464435,-117.1226334,0.0,1.0,1.0,0,2,21,9,19,34,94,1.3333333333333333,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0276717557251908,82
407.0,6,2.0,3.0,32.800477,-117.25828,0.0,1.0,1.0,1,2,1125,13,40,70,160,1.5,203.5,203.5,True,False,False,18,0.2372940940136601,0.049768983527521,92
51.0,1,1.0,1.0,32.71581,-117.15142,0.0,1.0,0.94,0,31,180,30,60,90,180,1.0,51.0,51.0,False,True,False,40,0.0393230212936922,0.0264664523905182,31
104.0,2,1.0,1.0,32.740486,-117.230568,0.0,1.0,0.89,1,1,365,27,57,87,304,1.0,104.0,16.0,False,True,False,38,0.0029128163921253,0.0179791080755323,62
141.0,4,2.0,2.0,32.7996588,-117.2093773,1.0,1.0,1.0,1,1,29,24,54,79,221,1.0,70.5,141.0,True,False,False,13,0.0311872237846524,0.0106468461229409,6
182.0,4,0.0,2.0,32.73852,-117.15979,1.0,1.0,0.97,0,31,1125,27,57,87,362,1.0,113.0,182.0,True,False,False,10,0.1206307754118119,0.0271193250301325,66
148.0,5,2.0,2.0,32.75525,-117.14386,1.0,1.0,1.0,1,2,30,24,49,57,229,1.0,74.0,148.0,True,False,False,10,0.1206307754118119,0.0276717557251908,82
258.0,5,3.0,3.0,32.79047175105584,-117.2534067131547,0.0,1.0,1.0,0,31,150,0,6,36,126,1.0,86.0,129.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
66.0,1,1.0,1.0,37.77559,-122.46291,1.0,1.0,0.67,1,30,93,18,48,78,110,1.0,66.0,66.0,False,True,False,40,0.0393230212936922,0.0095419847328244,50
251.0,5,2.0,3.0,32.7504663,-117.2467315,0.0,1.0,1.0,0,2,30,12,33,59,320,1.5,125.5,251.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
215.0,6,3.0,3.0,32.76035302792893,-117.12342061556085,0.0,1.0,1.0,0,2,1125,18,36,66,341,1.0,71.66666666666667,107.5,True,False,False,14,0.2494977902772197,0.0085877862595419,78
75.0,1,1.0,1.0,37.79915,-122.42524,1.0,1.0,1.0,0,30,365,0,30,60,335,1.0,75.0,75.0,False,True,False,40,0.0393230212936922,0.0154178384893531,64
116.0,4,1.0,1.0,37.75868,-122.46912,1.0,1.0,1.0,1,2,365,2,14,40,257,1.0,116.0,116.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51
224.0,4,1.0,2.0,32.73852,-117.1599,1.0,1.0,0.97,0,31,1125,30,60,90,365,2.0,224.0,224.0,True,False,False,10,0.1206307754118119,0.0271193250301325,66
279.0,8,4.0,4.0,32.69776,-117.05876,1.0,1.0,1.0,0,1,150,30,60,90,180,1.0,69.75,139.5,True,False,False,14,0.2494977902772197,0.0026114905584572,38
175.0,2,1.0,2.0,32.86458,-117.23422,0.0,1.0,1.0,0,31,1125,0,23,53,328,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0028123744475693,56
175.0,7,4.0,2.0,37.76445383116966,-122.4383085291022,0.0,1.0,1.0,1,3,29,0,0,0,0,0.5,43.75,87.5,True,False,False,14,0.2494977902772197,0.0138107673764564,14
266.0,4,1.0,2.0,37.790907199011635,-122.40788664794046,0.0,1.0,1.0,1,1,365,2,12,26,100,2.0,266.0,266.0,True,False,False,10,0.1206307754118119,0.0082864604258738,15
175.0,2,1.0,2.0,37.7789372,-122.4099078,1.0,1.0,1.0,1,1,1125,28,55,85,355,2.0,175.0,175.0,False,False,False,51,0.0708115709120128,0.0296805946163117,118
108.0,2,1.0,1.0,32.721,-117.16728,1.0,1.0,1.0,0,2,365,9,29,59,62,1.0,108.0,108.0,False,True,False,40,0.0393230212936922,0.0111992768179991,61
86.0,2,1.0,1.0,37.74798,-122.50688,1.0,1.0,1.0,1,2,28,1,4,27,27,1.0,86.0,86.0,True,False,False,12,0.0419847328244274,0.0167738047408597,91
129.0,4,2.0,2.0,32.7024973,-117.1274434,0.0,0.0,1.0,0,31,365,29,59,89,364,1.0,64.5,129.0,True,False,False,14,0.2494977902772197,0.00431900361591,65
90.0,2,0.0,1.0,37.76411,-122.4618,0.0,1.0,1.0,1,30,1125,3,33,63,338,1.0,113.0,90.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51
175.0,4,2.0,2.0,37.7714,-122.43869,1.0,1.0,1.0,1,1,1125,11,27,44,311,1.0,87.5,175.0,False,True,False,49,0.0121534752912816,0.0124045801526717,48
142.0,2,1.0,1.0,32.75928,-117.07769,0.0,1.0,1.0,0,31,1125,21,51,81,170,1.0,142.0,142.0,True,False,False,13,0.0311872237846524,0.0047207713941341,20
175.0,4,3.0,2.0,37.763519,-122.504745,0.0,1.0,1.0,0,30,1125,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,10,0.1206307754118119,0.0167738047408597,91
255.0,6,2.0,3.0,32.78385925292969,-117.2520751953125,1.0,1.0,0.9,0,1,1125,12,32,56,268,1.5,127.5,127.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70
289.0,10,5.0,7.0,33.0193112,-117.0538026,1.0,1.0,1.0,0,3,365,11,36,64,207,1.4,57.8,96.33333333333331,True,False,False,14,0.2494977902772197,0.0033145841703495,102
175.0,2,1.0,2.0,32.76803058874291,-117.11778180239692,1.0,1.0,1.0,1,31,90,0,0,0,52,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0085877862595419,78
125.0,4,2.0,3.0,32.8004,-117.23441,0.0,1.0,1.0,1,2,1125,25,55,85,360,1.5,62.5,125.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
145.0,2,1.0,1.0,32.86346,-117.23172,1.0,1.0,1.0,0,10,330,3,33,63,243,1.0,145.0,145.0,False,True,False,44,0.0052229811169144,0.0028123744475693,56
88.0,2,1.0,1.0,32.80002027669426,-117.23081438047146,0.0,1.0,0.0,0,31,31,27,57,87,267,1.0,88.0,88.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
90.0,1,1.0,1.0,32.749096,-117.191025,0.0,1.0,1.0,0,31,120,28,58,88,88,1.0,90.0,90.0,False,True,False,30,0.0137103254319003,0.010897950984331,87
75.0,1,1.0,1.0,37.785303648486945,-122.39630624548307,0.0,1.0,1.0,0,30,365,18,48,78,258,1.0,75.0,75.0,False,True,False,40,0.0393230212936922,0.0296805946163117,118
110.0,2,0.0,1.0,32.71815,-117.15968,0.0,1.0,1.0,0,1,7,18,45,75,75,1.0,113.0,110.0,True,False,False,18,0.2372940940136601,0.0074327038971474,22
200.0,4,2.0,2.0,32.81567,-117.21658,0.0,0.0,1.0,0,31,1125,30,60,90,90,1.0,100.0,133.33333333333334,True,False,False,10,0.1206307754118119,0.0056247488951386,5
175.0,4,2.0,3.0,32.87012,-117.23614,0.0,1.0,0.5,1,31,90,0,0,30,213,1.5,87.5,87.5,True,False,False,18,0.2372940940136601,0.0028123744475693,56
222.0,6,3.0,4.0,32.80995,-117.23023,1.0,1.0,1.0,0,2,1125,13,32,56,320,1.3333333333333333,74.0,148.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
175.0,1,1.0,2.0,37.7986,-122.42642,1.0,1.0,1.0,0,30,220,0,0,0,26,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0154178384893531,64
86.0,2,1.0,1.0,37.72363739204296,-122.46041159044564,1.0,1.0,1.0,0,30,365,22,52,82,82,1.0,86.0,86.0,False,True,False,37,0.0874849337083165,0.0056247488951386,86
173.0,10,3.0,6.0,32.77281,-117.20065,1.0,1.0,1.0,0,1,365,3,20,45,320,2.0,57.666666666666664,69.2,True,False,False,14,0.2494977902772197,0.0048714343109682,72
136.0,2,1.0,1.0,32.75183,-117.25055,1.0,1.0,1.0,1,7,365,17,41,67,342,1.0,136.0,136.0,True,False,False,8,0.0071815990357573,0.0295299316994777,85
164.0,6,2.0,3.0,32.8289832,-117.2777926,0.0,0.0,0.97,0,3,365,13,40,65,306,1.5,82.0,164.0,True,False,False,10,0.1206307754118119,0.040980313378867,55
207.0,12,2.0,10.0,32.71045,-117.1254,0.0,0.0,1.0,1,2,28,19,19,19,19,5.0,103.5,103.5,True,False,False,21,0.0186319807151466,0.0096926476496584,46
400.0,4,2.0,2.0,32.84386,-117.27896,0.0,1.0,1.0,0,31,365,0,24,54,329,1.0,200.0,200.0,True,False,False,18,0.2372940940136601,0.040980313378867,55
204.0,4,2.0,2.0,37.7771596,-122.4088976,0.0,1.0,1.0,1,1,28,20,46,76,338,1.0,102.0,204.0,False,True,False,51,0.0708115709120128,0.0296805946163117,118
70.0,2,1.0,1.0,32.79507159252348,-117.13697843311104,0.0,1.0,1.0,1,1,29,27,57,87,259,1.0,70.0,70.0,False,True,False,37,0.0874849337083165,0.0061269586179188,114
293.0,6,3.0,3.0,32.7369255,-117.2527337,1.0,1.0,1.0,1,1,365,18,45,71,345,1.0,97.66666666666669,293.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
154.0,6,3.0,4.0,32.82617,-117.21149,1.0,1.0,1.0,0,2,365,9,38,63,161,1.3333333333333333,51.333333333333336,77.0,True,False,False,14,0.2494977902772197,0.0056247488951386,5
216.0,2,1.0,1.0,32.7501,-117.15502,0.0,1.0,1.0,1,31,730,30,60,90,270,1.0,216.0,216.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
480.0,2,1.0,1.0,37.787258,-122.392715,0.0,1.0,1.0,1,31,1125,0,0,0,62,1.0,480.0,480.0,True,False,False,18,0.2372940940136601,0.0296805946163117,118
384.0,10,4.0,7.0,32.73907828579461,-117.12079706103955,1.0,1.0,1.0,0,2,30,15,27,43,82,1.75,96.0,192.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82
